mol_id,atom_idx,P_seed42,P_seed123,P_seed7,P_seed2024,P_seed999
mobley_8789465,12,-0.154045,-0.154183,-0.154091,-0.153517,-0.154016
mobley_8789864,0,1.120964,1.116686,1.146617,1.098644,1.133678
mobley_8789864,1,-2.197974,-2.193457,-2.211209,-2.205896,-2.210755
mobley_8789864,2,-0.847735,-0.869416,-0.852396,-0.857480,-0.847852
mobley_8789864,3,1.003649,1.030747,1.072755,1.045120,1.042189
mobley_8789864,4,-0.549222,-0.540012,-0.549016,-0.554858,-0.551263
mobley_8789864,5,-2.404919,-2.404922,-2.402486,-2.402398,-2.402758
mobley_8789864,6,-2.093208,-2.092173,-2.109011,-2.110282,-2.110578
mobley_8789864,7,2.003001,1.996107,2.032645,1.981543,2.011474
mobley_8789864,8,-2.172061,-2.170248,-2.189077,-2.186947,-2.188903
mobley_8789864,9,1.524529,1.518749,1.547526,1.502616,1.530950
mobley_8789864,10,-0.187390,-0.186728,-0.187778,-0.186708,-0.187115
mobley_8789864,11,-0.133587,-0.132291,-0.120071,-0.124807,-0.118783
mobley_8789864,12,-0.147171,-0.146343,-0.147007,-0.146018,-0.146142
mobley_8789864,13,-0.242960,-0.241013,-0.245960,-0.242218,-0.243703
mobley_8789864,14,-0.235433,-0.233941,-0.238762,-0.235433,-0.236722
mobley_8789864,15,-0.196064,-0.194631,-0.193975,-0.193546,-0.192837
mobley_8789864,16,-0.149145,-0.148106,-0.148791,-0.147710,-0.147760
mobley_8789864,17,-0.158380,-0.157579,-0.158711,-0.157632,-0.158209
mobley_8789864,18,-0.144552,-0.143751,-0.144347,-0.143327,-0.143410
mobley_8789864,19,-0.194479,-0.193461,-0.193608,-0.192816,-0.192588
mobley_8789864,20,-0.154151,-0.153334,-0.154798,-0.153416,-0.154300
mobley_8798016,0,-0.267044,-0.266560,-0.274147,-0.270851,-0.273075
mobley_8798016,1,-0.248557,-0.250199,-0.260179,-0.259798,-0.262672
mobley_8798016,2,-2.581845,-2.583096,-2.582087,-2.581398,-2.582059
mobley_8798016,3,-0.220109,-0.221236,-0.232004,-0.231974,-0.234982
mobley_8798016,4,-0.262965,-0.262547,-0.267840,-0.265654,-0.266937
mobley_8798016,5,-0.117439,-0.117498,-0.097460,-0.105310,-0.092442
mobley_8798016,6,-0.281518,-0.279237,-0.290958,-0.286392,-0.295322
mobley_8798016,7,-1.826732,-1.826612,-1.825479,-1.826162,-1.825804
mobley_8798016,8,-0.115825,-0.116389,-0.116180,-0.115661,-0.115898
mobley_8798016,9,-0.118240,-0.118522,-0.117930,-0.118023,-0.118052
mobley_8798016,10,-0.118055,-0.118338,-0.117742,-0.117838,-0.117866
mobley_8798016,11,-0.117684,-0.118342,-0.118314,-0.117594,-0.117895
mobley_8798016,12,-0.114255,-0.114404,-0.113716,-0.113832,-0.113853
mobley_8809190,0,0.994905,1.006290,1.015159,0.999448,1.010471
mobley_8809190,1,0.738402,0.743957,0.759098,0.757352,0.765484
mobley_8809190,2,0.936478,0.947599,0.950558,0.944803,0.960172
mobley_8809190,3,0.224244,0.218707,0.222554,0.221091,0.226307
mobley_8809190,4,-0.318105,-0.322735,-0.306656,-0.314708,-0.303987
mobley_8809190,5,-0.132776,-0.122645,-0.149132,-0.139849,-0.147425
mobley_8809190,6,-0.143853,-0.139628,-0.144270,-0.143649,-0.143951
mobley_8809190,7,-0.178257,-0.174343,-0.173105,-0.176857,-0.171444
mobley_8809190,8,-0.143853,-0.139628,-0.144270,-0.143649,-0.143952
mobley_8809190,9,-0.132776,-0.122643,-0.149133,-0.139849,-0.147424
mobley_8809190,10,-0.147537,-0.147031,-0.148541,-0.146803,-0.147294
mobley_8809190,11,-0.153617,-0.153118,-0.154715,-0.152914,-0.153403
mobley_8809190,12,-0.147537,-0.147031,-0.148541,-0.146803,-0.147294
mobley_8809190,13,-0.361254,-0.359037,-0.370798,-0.364157,-0.367643
mobley_8809190,14,-0.361254,-0.359038,-0.370798,-0.364157,-0.367643
mobley_8809190,15,-0.365822,-0.363795,-0.371083,-0.365569,-0.366932
mobley_8809190,16,-0.365822,-0.363795,-0.371083,-0.365569,-0.366932
mobley_8809190,17,-0.342373,-0.341492,-0.348989,-0.342618,-0.345229
mobley_8809190,18,-0.342373,-0.341492,-0.348989,-0.342618,-0.345229
mobley_8809190,19,-0.120855,-0.121416,-0.121322,-0.120584,-0.120852
mobley_8809190,20,-0.114216,-0.114720,-0.114368,-0.114013,-0.114196
mobley_8809190,21,-0.112470,-0.112898,-0.112470,-0.112236,-0.112386
mobley_8809190,22,-0.114216,-0.114720,-0.114368,-0.114013,-0.114196
mobley_8809190,23,-0.120855,-0.121416,-0.121322,-0.120584,-0.120852
mobley_8809274,0,-0.136651,-0.133324,-0.131936,-0.135811,-0.131229
mobley_8809274,1,-0.151002,-0.148103,-0.151420,-0.151464,-0.150938
mobley_8809274,2,-0.120847,-0.116038,-0.124857,-0.124711,-0.125398
mobley_8809274,3,-0.139794,-0.141506,-0.121896,-0.131089,-0.118144
mobley_8809274,4,-0.120880,-0.116073,-0.124890,-0.124745,-0.125433
mobley_8809274,5,-0.150977,-0.148079,-0.151394,-0.151440,-0.150913
mobley_8809274,6,-0.412078,-0.410179,-0.422449,-0.417730,-0.418703
mobley_8809274,7,0.453185,0.452815,0.453209,0.453023,0.453255
mobley_8809274,8,0.453273,0.452895,0.453362,0.453128,0.453384
mobley_8809274,9,0.453273,0.452895,0.453362,0.453128,0.453384
mobley_8809274,10,-0.111840,-0.112263,-0.111796,-0.111605,-0.111736
mobley_8809274,11,-0.112923,-0.113395,-0.112975,-0.112707,-0.112863
mobley_8809274,12,-0.114574,-0.115030,-0.114611,-0.114294,-0.114449
mobley_8809274,13,-0.114574,-0.115030,-0.114611,-0.114294,-0.114449
mobley_8809274,14,-0.112924,-0.113395,-0.112975,-0.112707,-0.112863
mobley_8823527,0,-0.066207,-0.063151,-0.061624,-0.067012,-0.061819
mobley_8823527,1,-0.042078,-0.039834,-0.037771,-0.042490,-0.038792
mobley_8823527,2,-0.300616,-0.299234,-0.302275,-0.301919,-0.302216
mobley_8823527,3,-0.358120,-0.365201,-0.350802,-0.358222,-0.349522
mobley_8823527,4,0.047058,0.053387,0.039411,0.039004,0.036893
mobley_8823527,5,-0.319909,-0.320480,-0.317454,-0.317795,-0.317372
mobley_8823527,6,-0.051706,-0.051071,-0.050346,-0.050779,-0.050796
mobley_8823527,7,-0.355560,-0.361326,-0.345292,-0.353637,-0.344120
mobley_8823527,8,0.007209,0.014973,-0.005847,-0.001919,-0.008662
mobley_8823527,9,-0.331983,-0.334246,-0.330837,-0.332564,-0.331049
mobley_8823527,10,-0.441141,-0.444184,-0.442441,-0.444498,-0.442348
mobley_8823527,11,-0.329396,-0.331597,-0.328271,-0.329930,-0.328538
mobley_8823527,12,0.037938,0.046488,0.026212,0.029508,0.023496
mobley_8823527,13,-0.060582,-0.060176,-0.059770,-0.060031,-0.060119
mobley_8823527,14,-0.072897,-0.072604,-0.072532,-0.072628,-0.072836
mobley_8823527,15,-0.060840,-0.060443,-0.060040,-0.060297,-0.060386
mobley_8823527,16,-0.065811,-0.065169,-0.065265,-0.065218,-0.065804
mobley_8823527,17,-0.112658,-0.113011,-0.112449,-0.112387,-0.112457
mobley_8823527,18,-0.113471,-0.113847,-0.113326,-0.113208,-0.113301
mobley_8823527,19,-0.117881,-0.118188,-0.117769,-0.117521,-0.117686
mobley_8823527,20,-0.116820,-0.117145,-0.116705,-0.116481,-0.116623
mobley_8823527,21,-0.117185,-0.117517,-0.117096,-0.116845,-0.117000
mobley_8827942,0,-0.227601,-0.227492,-0.221824,-0.226690,-0.220102
mobley_8827942,1,-0.228675,-0.228604,-0.222938,-0.227791,-0.221200
mobley_8827942,2,-0.249715,-0.242428,-0.241234,-0.245975,-0.242008
mobley_8827942,3,0.698674,0.689985,0.724303,0.693124,0.709722
mobley_8827942,4,0.742750,0.734516,0.769503,0.737282,0.754144
mobley_8827942,5,-0.262885,-0.256023,-0.254972,-0.259458,-0.255621
mobley_8827942,6,-2.132877,-2.133081,-2.143286,-2.133852,-2.140502
mobley_8827942,7,1.008950,1.009880,1.034308,1.006551,1.019941
mobley_8827942,8,-0.398159,-0.391468,-0.391592,-0.392473,-0.392659
mobley_8827942,9,-0.110903,-0.115170,-0.110224,-0.117870,-0.110322
mobley_8827942,10,-0.446743,-0.450418,-0.446434,-0.447821,-0.445551
mobley_8827942,11,-0.371139,-0.366466,-0.366459,-0.370241,-0.367287
mobley_8827942,12,0.822283,0.818773,0.836152,0.812696,0.824308
mobley_8827942,13,-2.135672,-2.135688,-2.146274,-2.136577,-2.143484
mobley_8827942,14,-0.076454,-0.076235,-0.076193,-0.076209,-0.076469
mobley_8827942,15,-0.061475,-0.061114,-0.060727,-0.060975,-0.061061
mobley_8827942,16,-0.064724,-0.064244,-0.063891,-0.064088,-0.064301
mobley_8827942,17,-0.114600,-0.115045,-0.114689,-0.114392,-0.114565
mobley_8827942,18,-0.114600,-0.115045,-0.114689,-0.114392,-0.114565
mobley_8827942,19,-0.134879,-0.135458,-0.135679,-0.134655,-0.135163
mobley_8827942,20,-0.134777,-0.135357,-0.135574,-0.134554,-0.135060
mobley_8827942,21,-0.116258,-0.116577,-0.116053,-0.116012,-0.116078
mobley_8861672,0,0.274294,0.274049,0.268387,0.260584,0.261401
mobley_8861672,1,-0.148150,-0.147832,-0.123976,-0.133239,-0.118497
mobley_8861672,2,-0.414397,-0.414010,-0.415062,-0.415475,-0.414226
mobley_8861672,3,-0.317832,-0.320326,-0.329832,-0.328743,-0.331108
mobley_8861672,4,-2.604258,-2.605686,-2.606128,-2.604501,-2.606204
mobley_8861672,5,-0.253402,-0.256440,-0.251252,-0.250003,-0.246017
mobley_8861672,6,-0.418399,-0.418287,-0.424558,-0.422810,-0.423395
mobley_8861672,7,0.285492,0.283530,0.288986,0.273254,0.280667
mobley_8861672,8,-0.120479,-0.120519,-0.120698,-0.119825,-0.120081
mobley_8861672,9,-0.118458,-0.118523,-0.118499,-0.117691,-0.117891
mobley_8861672,10,-0.118312,-0.118386,-0.118357,-0.117553,-0.117751
mobley_8861672,11,-0.119938,-0.120635,-0.120692,-0.119874,-0.120219
mobley_8861672,12,-0.120201,-0.120505,-0.119956,-0.119956,-0.120014
mobley_8861672,13,-0.128876,-0.129786,-0.130091,-0.128825,-0.129239
mobley_8861672,14,-0.115314,-0.115345,-0.115278,-0.114572,-0.114763
mobley_8861672,15,-0.115638,-0.115727,-0.115591,-0.114970,-0.115133
mobley_8861672,16,-0.115312,-0.115343,-0.115278,-0.114571,-0.114763
mobley_8882696,0,-0.031724,-0.033968,-0.019948,-0.026626,-0.019800
mobley_8882696,1,-0.031725,-0.033968,-0.019948,-0.026626,-0.019800
mobley_8882696,2,-0.167274,-0.172662,-0.155826,-0.162417,-0.157505
mobley_8882696,3,-2.140552,-2.134635,-2.150476,-2.143113,-2.148788
mobley_8882696,4,-0.167274,-0.172662,-0.155827,-0.162416,-0.157505
mobley_8882696,5,-0.417916,-0.416021,-0.429958,-0.423218,-0.426547
mobley_8882696,6,-0.408972,-0.407307,-0.419791,-0.414216,-0.416490
mobley_8882696,7,-0.417916,-0.416021,-0.429958,-0.423218,-0.426547
mobley_8882696,8,-0.408971,-0.407307,-0.419791,-0.414216,-0.416489
mobley_8882696,9,-0.222750,-0.221754,-0.226373,-0.224144,-0.224511
mobley_8882696,10,-0.211798,-0.210959,-0.214911,-0.213076,-0.213251
mobley_8882696,11,-0.222750,-0.221754,-0.226373,-0.224145,-0.224511
mobley_8882696,12,-0.211797,-0.210959,-0.214910,-0.213077,-0.213251
mobley_8883511,0,0.458462,0.456732,0.447326,0.441881,0.438669
mobley_8883511,1,-0.269252,-0.273212,-0.256618,-0.265743,-0.254481
mobley_8883511,2,-0.220657,-0.214027,-0.232412,-0.226530,-0.230573
mobley_8883511,3,-0.147581,-0.143429,-0.147868,-0.147818,-0.146842
mobley_8883511,4,-0.208994,-0.205713,-0.209158,-0.209805,-0.207946
mobley_8883511,5,-0.031033,-0.026432,-0.038455,-0.036087,-0.038418
mobley_8883511,6,-0.382274,-0.386385,-0.376012,-0.382010,-0.374524
mobley_8883511,7,-0.149606,-0.147690,-0.166255,-0.157538,-0.172788
mobley_8883511,8,-1.829294,-1.829128,-1.828039,-1.828721,-1.828400
mobley_8883511,9,-0.132300,-0.132215,-0.132816,-0.131490,-0.131880
mobley_8883511,10,-0.131194,-0.131062,-0.131452,-0.130112,-0.130466
mobley_8883511,11,-0.132300,-0.132215,-0.132816,-0.131490,-0.131880
mobley_8883511,12,-0.120574,-0.121288,-0.121321,-0.120472,-0.120804
mobley_8883511,13,-0.114488,-0.114994,-0.114671,-0.114289,-0.114498
mobley_8883511,14,-0.113959,-0.114441,-0.114091,-0.113748,-0.113945
mobley_8883511,15,-0.119754,-0.120373,-0.120289,-0.119591,-0.119907
mobley_8883511,16,-0.114834,-0.114895,-0.114354,-0.114286,-0.114441
mobley_8885088,0,0.341927,0.350899,0.350303,0.349255,0.351518
mobley_8885088,1,0.021953,0.026773,0.023610,0.017716,0.023880
mobley_8885088,2,-0.131555,-0.113970,-0.118118,-0.121169,-0.118748
mobley_8885088,3,-0.131555,-0.113970,-0.118118,-0.121170,-0.118749
mobley_8885088,4,0.021953,0.026771,0.023608,0.017715,0.023877
mobley_8885088,5,-0.309973,-0.308987,-0.318283,-0.312416,-0.315262
mobley_8885088,6,-0.304701,-0.303786,-0.312105,-0.306862,-0.309186
mobley_8885088,7,-0.215468,-0.215481,-0.219600,-0.216165,-0.217471
mobley_8885088,8,-0.208099,-0.208084,-0.211576,-0.208503,-0.209594
mobley_8885088,9,-0.118787,-0.119490,-0.119439,-0.119039,-0.119101
mobley_8885088,10,-0.118787,-0.119490,-0.119438,-0.119039,-0.119101
mobley_8885088,11,-0.215468,-0.215481,-0.219600,-0.216165,-0.217471
mobley_8885088,12,-0.208099,-0.208084,-0.211575,-0.208503,-0.209594
mobley_8899867,0,0.275542,0.283493,0.290742,0.282459,0.284899
mobley_8899867,1,0.188915,0.195249,0.200837,0.192959,0.198278
mobley_8899867,2,0.126175,0.126183,0.130560,0.125241,0.126830
mobley_8899867,3,-0.090729,-0.094134,-0.080880,-0.085537,-0.080833
mobley_8899867,4,0.227256,0.227960,0.236271,0.229611,0.232850
mobley_8899867,5,-1.948353,-1.945119,-1.959036,-1.953683,-1.959435
mobley_8899867,6,-0.362277,-0.360846,-0.368466,-0.364242,-0.364981
mobley_8899867,7,-0.371081,-0.369851,-0.378911,-0.374051,-0.375354
mobley_8899867,8,-0.365506,-0.364185,-0.373534,-0.368498,-0.370056
mobley_8899867,9,-0.355897,-0.354398,-0.362470,-0.357960,-0.359063
mobley_8899867,10,-0.399952,-0.398608,-0.407557,-0.403293,-0.403805
mobley_8899867,11,-0.430989,-0.429914,-0.439993,-0.435212,-0.435911
mobley_8899867,12,-0.574200,-0.572084,-0.588672,-0.584265,-0.585327
mobley_8899867,13,-0.543949,-0.542356,-0.557256,-0.550913,-0.552379
mobley_8899867,14,-0.481925,-0.479777,-0.492688,-0.487141,-0.488456
mobley_8899867,15,-0.137848,-0.137539,-0.137458,-0.136608,-0.137662
mobley_8916409,0,0.575756,0.577170,0.617845,0.588757,0.607875
mobley_8916409,1,0.887296,0.896010,0.860557,0.865387,0.848066
mobley_8916409,2,-2.014696,-2.014135,-2.021867,-2.017772,-2.020621
mobley_8916409,3,1.419884,1.421741,1.361289,1.389644,1.347902
mobley_8916409,4,-1.906678,-1.908473,-1.908622,-1.908828,-1.908152
mobley_8916409,5,-0.210181,-0.216789,-0.204137,-0.211143,-0.205321
mobley_8916409,6,-0.298604,-0.302300,-0.282235,-0.292700,-0.283938
mobley_8916409,7,1.109610,1.098264,1.071719,1.088537,1.072060
mobley_8916409,8,-1.873066,-1.873630,-1.871581,-1.871785,-1.871055
mobley_8916409,9,-1.962698,-1.961479,-1.964955,-1.962280,-1.963939
mobley_8916409,10,0.646742,0.653342,0.647018,0.634114,0.632304
mobley_8916409,11,0.249326,0.244800,0.269726,0.245232,0.262570
mobley_8916409,12,-0.360771,-0.360605,-0.359643,-0.359171,-0.360524
mobley_8916409,13,0.582611,0.582300,0.582449,0.582838,0.582601
mobley_8916409,14,-0.376985,-0.377296,-0.375381,-0.376029,-0.374152
mobley_8916409,15,-1.796831,-1.797149,-1.794867,-1.795854,-1.795353
mobley_8916409,16,0.199658,0.189760,0.196430,0.185615,0.186981
mobley_8916409,17,-1.793359,-1.793747,-1.791546,-1.792589,-1.792064
mobley_8916409,18,0.317981,0.308082,0.308927,0.298176,0.294996
mobley_8916409,19,-0.128567,-0.128226,-0.129107,-0.127973,-0.128325
mobley_8916409,20,-0.135300,-0.134752,-0.136113,-0.134643,-0.135241
mobley_8916409,21,-0.135142,-0.134595,-0.135951,-0.134484,-0.135082
mobley_8916409,22,-0.207402,-0.205606,-0.210516,-0.207700,-0.208855
mobley_8916409,23,-0.209375,-0.207510,-0.212490,-0.209615,-0.210819
mobley_8916409,24,-0.273476,-0.271231,-0.277513,-0.272648,-0.274292
mobley_8916409,25,-0.288859,-0.286853,-0.293005,-0.288118,-0.289801
mobley_8916409,26,-0.131422,-0.130863,-0.131002,-0.130310,-0.130186
mobley_8916409,27,-0.225729,-0.223995,-0.229696,-0.226512,-0.227655
mobley_8916409,28,-0.211606,-0.209982,-0.214186,-0.211532,-0.212342
mobley_8916409,29,-0.136432,-0.135890,-0.136960,-0.135675,-0.136125
mobley_8916409,30,-0.133178,-0.132678,-0.133535,-0.132359,-0.132633
mobley_8916409,31,-0.137355,-0.136812,-0.137901,-0.136587,-0.136999
mobley_8916409,32,-0.111846,-0.112056,-0.111475,-0.111448,-0.111354
mobley_8916409,33,-0.111865,-0.112040,-0.111502,-0.111442,-0.111357
mobley_8916409,34,-0.111348,-0.111584,-0.110977,-0.110947,-0.110835
mobley_8916409,35,-0.111755,-0.111879,-0.111299,-0.111198,-0.111083
mobley_8916409,36,-0.113655,-0.113742,-0.113204,-0.113067,-0.112938
mobley_8916409,37,-0.112603,-0.112705,-0.112137,-0.112005,-0.111884
mobley_8966374,0,0.205243,0.200173,0.201991,0.190790,0.195648
mobley_8966374,1,-0.081372,-0.083112,-0.070519,-0.071431,-0.064415
mobley_8966374,2,-0.202925,-0.200947,-0.201529,-0.207005,-0.205406
mobley_8966374,3,-2.585699,-2.587043,-2.586199,-2.585463,-2.586171
mobley_8966374,4,-0.227027,-0.228069,-0.223427,-0.229925,-0.225661
mobley_8966374,5,-0.245424,-0.246506,-0.243909,-0.248902,-0.246636
mobley_8966374,6,-2.603349,-2.604750,-2.604615,-2.603538,-2.604777
mobley_8966374,7,-0.114458,-0.114566,-0.114392,-0.113812,-0.113959
mobley_8966374,8,-0.114107,-0.114182,-0.114065,-0.113412,-0.113581
mobley_8966374,9,-0.114107,-0.114182,-0.114065,-0.113412,-0.113581
mobley_8966374,10,-0.116801,-0.117093,-0.116576,-0.116553,-0.116618
mobley_8966374,11,-0.118272,-0.118543,-0.117913,-0.118060,-0.118069
mobley_8966374,12,-0.118727,-0.119006,-0.118379,-0.118501,-0.118511
mobley_8983100,0,-0.549148,-0.552668,-0.549139,-0.554036,-0.551080
mobley_8983100,1,-0.948716,-0.948525,-0.948052,-0.947849,-0.948297
mobley_8983100,2,-0.121551,-0.121725,-0.121109,-0.121255,-0.121319
mobley_8983100,3,-0.121551,-0.121725,-0.121109,-0.121254,-0.121319
mobley_8983100,4,-0.121551,-0.121725,-0.121109,-0.121255,-0.121319
mobley_900088,0,0.541182,0.538739,0.535300,0.526240,0.526589
mobley_900088,1,-0.189981,-0.189799,-0.172050,-0.180275,-0.168480
mobley_900088,2,-0.222479,-0.204095,-0.237239,-0.224844,-0.246963
mobley_900088,3,-0.189980,-0.189799,-0.172050,-0.180275,-0.168480
mobley_900088,4,-0.222479,-0.204095,-0.237238,-0.224843,-0.246964
mobley_900088,5,0.541179,0.538736,0.535297,0.526236,0.526587
mobley_900088,6,-0.132997,-0.132842,-0.133572,-0.132215,-0.132616
mobley_900088,7,-0.133850,-0.133647,-0.134227,-0.132806,-0.133188
mobley_900088,8,-0.132997,-0.132842,-0.133572,-0.132215,-0.132616
mobley_900088,9,-0.108579,-0.108828,-0.108123,-0.108269,-0.108235
mobley_900088,10,-0.109026,-0.109225,-0.108586,-0.108684,-0.108689
mobley_900088,11,-0.109026,-0.109225,-0.108586,-0.108684,-0.108689
mobley_900088,12,-0.108579,-0.108828,-0.108123,-0.108269,-0.108235
mobley_900088,13,-0.133850,-0.133647,-0.134227,-0.132805,-0.133188
mobley_900088,14,-0.132997,-0.132842,-0.133572,-0.132215,-0.132616
mobley_900088,15,-0.132997,-0.132842,-0.133572,-0.132215,-0.132616
mobley_9007496,0,0.402034,0.389718,0.402831,0.383997,0.391439
mobley_9007496,1,-2.339734,-2.324467,-2.328245,-2.332536,-2.339583
mobley_9007496,2,-0.210211,-0.212509,-0.244664,-0.237659,-0.251924
mobley_9007496,3,-1.877963,-1.878943,-1.876701,-1.877056,-1.876485
mobley_9007496,4,-1.921163,-1.926404,-1.921472,-1.925911,-1.923987
mobley_9007496,5,-0.468431,-0.466651,-0.493798,-0.484632,-0.494701
mobley_9007496,6,-0.518985,-0.520768,-0.516896,-0.519968,-0.516984
mobley_9007496,7,-0.187253,-0.183474,-0.185189,-0.186179,-0.183741
mobley_9007496,8,-0.097136,-0.091026,-0.095500,-0.096514,-0.094211
mobley_9007496,9,-0.218331,-0.213077,-0.182208,-0.205627,-0.181755
mobley_9007496,10,-0.352712,-0.345220,-0.296581,-0.330773,-0.293802
mobley_9007496,11,-0.304886,-0.301027,-0.318636,-0.314540,-0.318535
mobley_9007496,12,-0.197550,-0.194325,-0.192362,-0.194911,-0.191159
mobley_9007496,13,-0.175100,-0.171607,-0.172476,-0.174357,-0.170638
mobley_9007496,14,0.023555,0.032271,0.018721,0.025129,0.018755
mobley_9007496,15,-0.117329,-0.117189,-0.117108,-0.116575,-0.116726
mobley_9007496,16,-0.119251,-0.119090,-0.118918,-0.118375,-0.118506
mobley_9007496,17,-0.117114,-0.117012,-0.116923,-0.116385,-0.116533
mobley_9007496,18,-0.109008,-0.106683,-0.111755,-0.112956,-0.111697
mobley_9007496,19,-0.138578,-0.139169,-0.139446,-0.138363,-0.138899
mobley_9007496,20,-0.117128,-0.117674,-0.117427,-0.116922,-0.117167
mobley_9007496,21,-0.123891,-0.124630,-0.124781,-0.123761,-0.124208
mobley_9007496,22,-0.154619,-0.155102,-0.155713,-0.154161,-0.155012
mobley_9007496,23,-0.113835,-0.114314,-0.113932,-0.113600,-0.113787
mobley_9007496,24,-0.113818,-0.114294,-0.113907,-0.113581,-0.113763
mobley_9007496,25,-0.121914,-0.122614,-0.122652,-0.121733,-0.122129
mobley_9015240,0,0.839475,0.850050,0.854225,0.838313,0.848688
mobley_9015240,1,0.631002,0.647025,0.640871,0.648367,0.649122
mobley_9015240,2,0.477772,0.487473,0.477461,0.486318,0.489837
mobley_9015240,3,1.189070,1.201466,1.202345,1.198817,1.219865
mobley_9015240,4,1.045844,1.062578,1.063390,1.065219,1.083185
mobley_9015240,5,0.924842,0.938639,0.934319,0.941202,0.951668
mobley_9015240,6,1.092900,1.105961,1.110289,1.106063,1.114411
mobley_9015240,7,0.177344,0.184678,0.183399,0.177611,0.181108
mobley_9015240,8,-0.916301,-0.915636,-0.914408,-0.914240,-0.914697
mobley_9015240,9,-0.139334,-0.138869,-0.139631,-0.138398,-0.138582
mobley_9015240,10,-0.149285,-0.148448,-0.149491,-0.147898,-0.148133
mobley_9015240,11,-0.141167,-0.140740,-0.141438,-0.140218,-0.140279
mobley_9015240,12,-0.375647,-0.373581,-0.384777,-0.378511,-0.381471
mobley_9015240,13,-0.358350,-0.356361,-0.367067,-0.360899,-0.363862
mobley_9015240,14,-0.462943,-0.460413,-0.472758,-0.465681,-0.468443
mobley_9015240,15,-0.456392,-0.454095,-0.466306,-0.459320,-0.462052
mobley_9015240,16,-0.474314,-0.471403,-0.482483,-0.475314,-0.477690
mobley_9015240,17,-0.492240,-0.489507,-0.500575,-0.493663,-0.495491
mobley_9015240,18,-0.545249,-0.542401,-0.558619,-0.549355,-0.553674
mobley_9015240,19,-0.544790,-0.541955,-0.558058,-0.548822,-0.553114
mobley_9015240,20,-0.481790,-0.479286,-0.493791,-0.485653,-0.489588
mobley_9015240,21,-0.481084,-0.478576,-0.493089,-0.484950,-0.488897
mobley_9015240,22,-0.276130,-0.274640,-0.281718,-0.276877,-0.279104
mobley_9015240,23,-0.276148,-0.274658,-0.281731,-0.276891,-0.279116
mobley_9015240,24,-0.102455,-0.102781,-0.102146,-0.102222,-0.102189
mobley_9015240,25,-0.102455,-0.102781,-0.102146,-0.102222,-0.102189
mobley_9028462,0,0.353384,0.346464,0.350919,0.338460,0.341064
mobley_9028462,1,-1.858228,-1.858244,-1.857634,-1.857184,-1.857548
