mol_id,atom_idx,P_seed42,P_seed123,P_seed999
mobley_7326706,8,-1.261633,-1.255532,-1.263203
mobley_7326706,9,0.037880,0.036303,0.037521
mobley_7326706,10,0.449613,0.447441,0.445189
mobley_7326706,11,-0.085143,-0.085363,-0.086363
mobley_7326706,12,0.563612,0.560975,0.558592
mobley_7326706,13,0.755530,0.752222,0.750390
mobley_7326706,14,-1.347644,-1.347555,-1.347565
mobley_7326706,15,-1.085172,-1.084912,-1.084799
mobley_7326706,16,-1.095929,-1.095660,-1.095626
mobley_7326706,17,-1.132598,-1.132485,-1.132304
mobley_7326706,18,0.280994,0.280440,0.280624
mobley_7326706,19,0.394396,0.393358,0.394017
mobley_7326706,20,0.394023,0.393001,0.393645
mobley_7326706,21,0.192294,0.191592,0.192184
mobley_7326706,22,0.164619,0.163715,0.164364
mobley_7326706,23,0.193706,0.193011,0.193498
mobley_7326706,24,0.162572,0.161699,0.162367
mobley_7326706,25,0.392364,0.391348,0.392007
mobley_7326706,26,0.394221,0.393197,0.393844
mobley_7326706,27,0.281038,0.280484,0.280667
mobley_7326706,28,-0.500661,-0.498448,-0.499514
mobley_7326982,0,-0.889236,-0.886846,-0.887594
mobley_7326982,1,-0.102788,-0.103188,-0.103363
mobley_7326982,2,-0.889236,-0.886846,-0.887593
mobley_7326982,3,-3.494631,-3.494880,-3.496865
mobley_7326982,4,0.386247,0.385203,0.385897
mobley_7326982,5,0.416632,0.415550,0.416195
mobley_7326982,6,0.334385,0.333632,0.333976
mobley_7326982,7,0.094213,0.094099,0.094104
mobley_7326982,8,0.386246,0.385203,0.385897
mobley_7326982,9,0.334386,0.333633,0.333977
mobley_7326982,10,0.416632,0.415550,0.416195
mobley_7326982,11,0.280853,0.281718,0.278788
mobley_7360181,0,-0.833599,-0.831824,-0.832680
mobley_7360181,1,0.340032,0.342266,0.335111
mobley_7360181,2,-0.477956,-0.478557,-0.475206
mobley_7360181,3,0.080709,0.079987,0.077757
mobley_7360181,4,-0.167264,-0.167265,-0.167260
mobley_7360181,5,-0.167259,-0.167260,-0.167256
mobley_7360181,6,-0.167302,-0.167306,-0.167296
mobley_7360181,7,-0.093262,-0.091358,-0.098173
mobley_7360181,8,-0.782500,-0.780821,-0.781813
mobley_7360181,9,0.155837,0.157906,0.151316
mobley_7360181,10,-1.019687,-1.017830,-1.016681
mobley_7360181,11,0.192667,0.191993,0.193216
mobley_7360181,12,0.305354,0.304527,0.305201
mobley_7360181,13,0.215188,0.214721,0.215100
mobley_7360181,14,0.289011,0.288214,0.288887
mobley_7360181,15,0.131120,0.130686,0.131993
mobley_7360181,16,0.190775,0.190371,0.190902
mobley_7360181,17,0.305493,0.304801,0.305126
mobley_7360181,18,0.253536,0.252914,0.253387
mobley_7360181,19,0.289034,0.288258,0.288896
mobley_7364468,0,-0.949978,-0.947519,-0.948027
mobley_7364468,1,0.119723,0.118830,0.118173
mobley_7364468,2,-0.679108,-0.677851,-0.677655
mobley_7364468,3,0.035586,0.034840,0.034487
mobley_7364468,4,-1.648712,-1.648912,-1.648441
mobley_7364468,5,-0.676023,-0.674210,-0.675075
mobley_7364468,6,0.665122,0.663292,0.660991
mobley_7364468,7,-0.795680,-0.793648,-0.794132
mobley_7364468,8,-1.031231,-1.028504,-1.028974
mobley_7364468,9,-0.856881,-0.854404,-0.855445
mobley_7364468,10,0.368740,0.367595,0.368574
mobley_7364468,11,0.295350,0.294623,0.295134
mobley_7364468,12,0.254481,0.253826,0.254333
mobley_7364468,13,-0.128497,-0.127834,-0.128411
mobley_7364468,14,0.085250,0.085203,0.085031
mobley_7364468,15,0.175310,0.174854,0.175218
mobley_7364468,16,0.227553,0.226868,0.227436
mobley_7364468,17,0.123303,0.122804,0.123377
mobley_7364468,18,0.317920,0.317104,0.317675
mobley_7364468,19,0.406721,0.405509,0.406453
mobley_7364468,20,0.411022,0.409815,0.410739
mobley_7364468,21,0.224662,0.223886,0.224659
mobley_7364468,22,0.302645,0.301817,0.302459
mobley_7364468,23,0.305431,0.304595,0.305235
mobley_7375018,0,-0.840039,-0.837823,-0.838519
mobley_7375018,1,-0.403220,-0.402169,-0.403281
mobley_7375018,2,-0.536627,-0.535243,-0.536112
mobley_7375018,3,-0.513014,-0.511642,-0.512616
mobley_7375018,4,-0.501338,-0.499974,-0.501014
mobley_7375018,5,-0.489532,-0.488226,-0.489236
mobley_7375018,6,-0.418353,-0.417313,-0.418239
mobley_7375018,7,-0.417176,-0.416276,-0.416935
mobley_7375018,8,-0.599944,-0.598321,-0.599273
mobley_7375018,9,0.015767,0.015009,0.014781
mobley_7375018,10,-2.251537,-2.251869,-2.251597
mobley_7375018,11,-0.912830,-0.910353,-0.911123
mobley_7375018,12,0.399434,0.398327,0.399115
mobley_7375018,13,0.424173,0.422955,0.423852
mobley_7375018,14,0.279740,0.279062,0.279512
mobley_7375018,15,0.251285,0.250638,0.251062
mobley_7375018,16,0.278791,0.278039,0.278545
mobley_7375018,17,0.314550,0.313707,0.314262
mobley_7375018,18,0.212489,0.212019,0.212277
mobley_7375018,19,0.313109,0.312257,0.312837
mobley_7375018,20,0.208554,0.208077,0.208363
mobley_7375018,21,0.327502,0.326552,0.327235
mobley_7375018,22,0.305556,0.304696,0.305305
mobley_7375018,23,0.325570,0.324682,0.325284
mobley_7375018,24,0.345384,0.344408,0.345105
mobley_7375018,25,0.291762,0.290999,0.291440
mobley_7375018,26,0.251307,0.250647,0.251102
mobley_7375018,27,0.201685,0.201202,0.201530
mobley_7375018,28,0.291359,0.290607,0.291097
mobley_7375018,29,0.110077,0.110196,0.109654
mobley_7375018,30,0.292907,0.292341,0.292414
mobley_7375018,31,0.347854,0.347137,0.347314
mobley_7375018,32,0.283854,0.283401,0.283331
mobley_7375018,33,0.297970,0.297183,0.297797
mobley_7378987,0,-0.495768,-0.494349,-0.494909
mobley_7378987,1,-1.338249,-1.337888,-1.337967
mobley_7378987,2,-0.185697,-0.186003,-0.185145
mobley_7378987,3,-1.364356,-1.364834,-1.364665
mobley_7378987,4,0.070254,0.068821,0.070203
mobley_7378987,5,-0.405626,-0.405946,-0.404599
mobley_7378987,6,0.170472,0.169406,0.169522
mobley_7378987,7,-0.560479,-0.558005,-0.560320
mobley_7378987,8,-1.336317,-1.335872,-1.336032
mobley_7378987,9,0.204861,0.203245,0.204382
mobley_7378987,10,-2.004906,-2.006271,-2.005644
mobley_7378987,11,-1.337043,-1.336620,-1.336773
mobley_7378987,12,-0.165751,-0.164691,-0.166273
mobley_7378987,13,-0.468228,-0.466999,-0.467367
mobley_7378987,14,0.297816,0.297004,0.297814
mobley_7378987,15,0.184836,0.184508,0.184745
mobley_7378987,16,0.184835,0.184507,0.184744
mobley_7378987,17,-0.044923,-0.044560,-0.044519
mobley_7378987,18,-0.040032,-0.040094,-0.039842
mobley_7378987,19,-0.040023,-0.040086,-0.039834
mobley_7378987,20,0.371272,0.370192,0.371363
mobley_7378987,21,0.296718,0.295959,0.296657
mobley_7378987,22,0.296626,0.295868,0.296565
mobley_7378987,23,0.365337,0.364282,0.365356
mobley_7393673,0,-0.919427,-0.917411,-0.917247
mobley_7393673,1,-1.143529,-1.143899,-1.142498
mobley_7393673,2,-0.262932,-0.263344,-0.262575
mobley_7393673,3,-0.392639,-0.392118,-0.392398
mobley_7393673,4,-0.400812,-0.400526,-0.400287
mobley_7393673,5,-0.022518,-0.023054,-0.023618
mobley_7393673,6,-0.405393,-0.405178,-0.404737
mobley_7393673,7,-0.464751,-0.464010,-0.464221
mobley_7393673,8,-0.331427,-0.331631,-0.330730
mobley_7393673,9,-1.199977,-1.199303,-1.199965
mobley_7393673,10,-0.744180,-0.744025,-0.743283
mobley_7393673,11,-0.969634,-0.967662,-0.967107
mobley_7393673,12,0.285705,0.284922,0.285573
mobley_7393673,13,0.174428,0.174025,0.174398
mobley_7393673,14,0.174430,0.174026,0.174399
mobley_7393673,15,-0.130231,-0.129685,-0.130031
mobley_7393673,16,-0.172430,-0.171827,-0.172121
mobley_7393673,17,-0.149548,-0.148927,-0.149321
mobley_7393673,18,-0.182542,-0.181539,-0.182606
mobley_7393673,19,0.259814,0.259103,0.259708
mobley_7393673,20,0.259724,0.259151,0.259503
mobley_7393673,21,0.259724,0.259151,0.259502
mobley_7415647,0,-0.536898,-0.535446,-0.535775
mobley_7415647,1,-1.325396,-1.324595,-1.324859
mobley_7415647,2,-0.499956,-0.498262,-0.499267
mobley_7415647,3,-0.175606,-0.176232,-0.175045
mobley_7415647,4,-1.666653,-1.667099,-1.666862
mobley_7415647,5,-0.042586,-0.043240,-0.043602
mobley_7415647,6,-0.400712,-0.400380,-0.400173
mobley_7415647,7,-0.444496,-0.444201,-0.443813
mobley_7415647,8,0.459385,0.457930,0.456909
mobley_7415647,9,-0.446555,-0.446294,-0.445876
mobley_7415647,10,-0.115087,-0.114697,-0.116023
mobley_7415647,11,-1.348684,-1.348662,-1.348616
mobley_7415647,12,-0.322782,-0.322807,-0.319105
mobley_7415647,13,-0.325082,-0.325112,-0.321408
mobley_7415647,14,0.265175,0.264643,0.264921
mobley_7415647,15,0.366592,0.365557,0.366537
mobley_7415647,16,0.360246,0.359170,0.360153
mobley_7415647,17,0.356591,0.355467,0.356540
mobley_7415647,18,0.371029,0.369931,0.370983
mobley_7415647,19,0.369496,0.368369,0.369422
mobley_7415647,20,-0.141196,-0.140449,-0.141135
mobley_7415647,21,-0.279499,-0.278587,-0.279194
mobley_7415647,22,-0.276802,-0.275903,-0.276504
mobley_7415647,23,-0.416613,-0.415693,-0.416206
mobley_7417968,0,-0.760078,-0.758003,-0.758972
mobley_7417968,1,-0.549471,-0.548554,-0.548469
mobley_7417968,2,-1.168119,-1.168570,-1.166855
mobley_7417968,3,-0.559629,-0.558566,-0.558707
mobley_7417968,4,-0.545571,-0.544666,-0.544578
mobley_7417968,5,-1.350349,-1.350448,-1.349755
mobley_7417968,6,-0.131877,-0.132602,-0.131963
mobley_7417968,7,-1.880275,-1.880316,-1.880444
mobley_7417968,8,-0.821729,-0.819421,-0.820481
mobley_7417968,9,0.395129,0.394100,0.394754
mobley_7417968,10,0.395130,0.394101,0.394754
mobley_7417968,11,0.281225,0.280667,0.280860
mobley_7417968,12,0.203923,0.203452,0.203770
mobley_7417968,13,0.203923,0.203451,0.203769
mobley_7417968,14,0.237394,0.236855,0.237175
mobley_7417968,15,0.237395,0.236855,0.237175
mobley_7417968,16,0.171227,0.170979,0.170990
mobley_7417968,17,0.171227,0.170979,0.170989
mobley_7417968,18,0.293542,0.293107,0.292978
mobley_7417968,19,0.293542,0.293106,0.292977
mobley_7417968,20,0.315853,0.315186,0.315470
mobley_7455579,0,-0.962214,-0.959702,-0.960198
mobley_7455579,1,0.153147,0.152718,0.150935
mobley_7455579,2,-0.938198,-0.936026,-0.935980
mobley_7455579,3,-0.819021,-0.817589,-0.816765
mobley_7455579,4,-0.938093,-0.937789,-0.937281
mobley_7455579,5,-0.528819,-0.528358,-0.527561
mobley_7455579,6,-1.275696,-1.275348,-1.275539
mobley_7455579,7,0.326238,0.325392,0.325971
mobley_7455579,8,0.484555,0.483087,0.484201
mobley_7455579,9,0.317015,0.316181,0.316764
mobley_7455579,10,0.106363,0.106305,0.106152
mobley_7455579,11,0.394583,0.393557,0.394166
mobley_7455579,12,0.335940,0.335037,0.335679
mobley_7455579,13,0.328697,0.327850,0.328395
mobley_7455579,14,0.114015,0.113941,0.113841
mobley_7455579,15,0.238398,0.237842,0.238173
mobley_7455579,16,-0.121446,-0.120811,-0.121350
mobley_7463408,0,-0.767841,-0.765958,-0.766476
mobley_7463408,1,-0.436162,-0.435139,-0.436220
mobley_7463408,2,0.081311,0.080204,0.080678
mobley_7463408,3,-2.121160,-2.121699,-2.121774
mobley_7463408,4,-1.378012,-1.378881,-1.378632
mobley_7463408,5,0.232475,0.230724,0.231441
mobley_7463408,6,-0.436970,-0.436757,-0.436279
mobley_7463408,7,-0.315948,-0.315733,-0.316146
mobley_7463408,8,0.603565,0.600897,0.598473
mobley_7463408,9,0.623992,0.621396,0.618777
mobley_7463408,10,-0.433404,-0.433096,-0.433111
mobley_7463408,11,-1.089805,-1.089527,-1.089465
mobley_7463408,12,-1.091558,-1.091282,-1.091227
mobley_7463408,13,0.350656,0.349871,0.350257
mobley_7463408,14,0.350656,0.349871,0.350257
mobley_7463408,15,0.278308,0.277607,0.278120
mobley_7463408,16,0.096720,0.096916,0.096295
mobley_7463408,17,0.096720,0.096916,0.096295
mobley_7463408,18,-1.736952,-1.732175,-1.737732
mobley_7463408,19,-0.394965,-0.393819,-0.394521
mobley_7463408,20,-0.316571,-0.315146,-0.315962
mobley_7463408,21,-0.335038,-0.333539,-0.334461
mobley_7463799,0,-0.399426,-0.399055,-0.399021
mobley_7463799,1,-0.379806,-0.379441,-0.379490
mobley_7463799,2,-0.499078,-0.498455,-0.498240
mobley_7463799,3,-0.058573,-0.059173,-0.059306
mobley_7463799,4,-0.499078,-0.498454,-0.498240
mobley_7463799,5,-0.379806,-0.379440,-0.379489
mobley_7463799,6,-0.566467,-0.565001,-0.565884
mobley_7463799,7,-0.372379,-0.371369,-0.372652
mobley_7463799,8,-0.658144,-0.656961,-0.656720
mobley_7463799,9,-2.974220,-2.974101,-2.976146
mobley_7463799,10,-0.146369,-0.145730,-0.146213
mobley_7463799,11,-0.147495,-0.146844,-0.147332
mobley_7463799,12,-0.111855,-0.111407,-0.111696
mobley_7463799,13,-0.111856,-0.111407,-0.111696
mobley_7463799,14,-0.147495,-0.146844,-0.147332
mobley_7463799,15,0.211074,0.210546,0.210948
mobley_7463799,16,0.211073,0.210544,0.210946
mobley_7463799,17,0.302914,0.302060,0.302688
mobley_7463799,18,0.302914,0.302060,0.302688
mobley_7463799,19,0.169710,0.169367,0.169574
mobley_7463799,20,0.169711,0.169368,0.169575
mobley_7463799,21,0.006558,0.008388,0.004706
mobley_7497999,0,-0.773319,-0.771101,-0.772262
mobley_7497999,1,-0.045510,-0.046152,-0.046252
mobley_7497999,2,-1.690255,-1.690636,-1.689885
mobley_7497999,3,-0.159076,-0.159376,-0.159491
mobley_7497999,4,-0.424692,-0.424400,-0.423992
mobley_7497999,5,-0.377325,-0.376970,-0.377034
mobley_7497999,6,-0.398540,-0.398172,-0.398139
mobley_7497999,7,-0.378086,-0.377725,-0.377784
mobley_7497999,8,-0.505294,-0.504569,-0.504483
mobley_7497999,9,0.318154,0.317279,0.318004
mobley_7497999,10,0.155874,0.155764,0.155547
mobley_7497999,11,0.155874,0.155764,0.155547
mobley_7497999,12,-0.148911,-0.148327,-0.148651
mobley_7497999,13,-0.145960,-0.145313,-0.145799
mobley_7497999,14,-0.144769,-0.144133,-0.144615
mobley_7497999,15,-0.147955,-0.147299,-0.147793
mobley_7497999,16,-0.225536,-0.224637,-0.225313
mobley_7532833,0,-0.814864,-0.812797,-0.813441
mobley_7532833,1,0.441823,0.440065,0.439908
mobley_7532833,2,-1.353996,-1.354127,-1.354065
mobley_7532833,3,0.066874,0.066372,0.066939
mobley_7532833,4,0.066869,0.066367,0.066934
mobley_7532833,5,0.066871,0.066369,0.066936
mobley_7542832,0,-0.853893,-0.851659,-0.852320
mobley_7542832,1,-0.313298,-0.312448,-0.313782
mobley_7542832,2,-0.675166,-0.673924,-0.673644
mobley_7542832,3,-1.007939,-1.008024,-1.006634
mobley_7542832,4,-0.679077,-0.677823,-0.677544
mobley_7542832,5,-0.311242,-0.310393,-0.311740
mobley_7542832,6,-0.821985,-0.820112,-0.820234
mobley_7542832,7,0.281137,0.280448,0.280911
mobley_7542832,8,0.414081,0.412911,0.413758
mobley_7542832,9,0.413887,0.412717,0.413564
mobley_7542832,10,0.275252,0.274599,0.274950
mobley_7542832,11,0.275694,0.275042,0.275398
mobley_7542832,12,0.248209,0.247567,0.248017
mobley_7542832,13,0.248173,0.247531,0.247988
mobley_7542832,14,0.252221,0.251567,0.252033
mobley_7542832,15,0.113542,0.113366,0.113458
mobley_7542832,16,0.249399,0.248864,0.249098
mobley_7542832,17,0.157834,0.157687,0.157531
mobley_7542832,18,0.346722,0.345888,0.346327
mobley_7542832,19,0.282986,0.282273,0.282769
mobley_7542832,20,0.405359,0.404307,0.404934
mobley_755351,0,-0.916557,-0.914546,-0.914391
mobley_755351,1,-1.130246,-1.130614,-1.129212
mobley_755351,2,-0.241955,-0.242322,-0.241739
mobley_755351,3,-0.415701,-0.415178,-0.415367
mobley_755351,4,-0.356128,-0.355740,-0.355977
mobley_755351,5,-0.542570,-0.541997,-0.541597
mobley_755351,6,0.207142,0.205632,0.205988
mobley_755351,7,-0.628089,-0.627141,-0.626874
mobley_755351,8,-1.404919,-1.406640,-1.406138
mobley_755351,9,0.173371,0.172972,0.173341
mobley_755351,10,0.287038,0.286251,0.286904
mobley_755351,11,0.173638,0.173237,0.173608
mobley_755351,12,-0.129572,-0.129039,-0.129378
mobley_755351,13,-0.149470,-0.148800,-0.149295
mobley_755351,14,-0.238329,-0.237392,-0.238144
mobley_755351,15,-0.238039,-0.236842,-0.238082
mobley_755351,16,-1.428664,-1.425163,-1.429268
mobley_755351,17,-1.436951,-1.433431,-1.437551
mobley_7573149,0,-0.853960,-0.851725,-0.852387
mobley_7573149,1,-0.312993,-0.312146,-0.313500
mobley_7573149,2,-0.661449,-0.660356,-0.659875
mobley_7573149,3,-1.315678,-1.315678,-1.315045
mobley_7573149,4,-0.129324,-0.130057,-0.129421
mobley_7573149,5,-1.877419,-1.877460,-1.877584
mobley_7573149,6,-0.821800,-0.819493,-0.820551
mobley_7573149,7,0.413670,0.412501,0.413346
mobley_7573149,8,0.281201,0.280512,0.280975
mobley_7573149,9,0.413669,0.412501,0.413346
mobley_7573149,10,0.274943,0.274302,0.274658
mobley_7573149,11,0.274942,0.274301,0.274657
mobley_7573149,12,0.183709,0.183349,0.183524
mobley_7573149,13,0.183711,0.183350,0.183525
mobley_7573149,14,0.293532,0.293096,0.292966
mobley_7573149,15,0.315835,0.315168,0.315452
mobley_7573149,16,0.293534,0.293099,0.292969
mobley_7578802,0,-0.544231,-0.543593,-0.542968
mobley_7578802,1,0.000000,0.000000,0.000000
mobley_7578802,2,0.000000,0.000000,0.000000
mobley_7578802,3,0.000000,0.000000,0.000000
mobley_7578802,4,-0.127718,-0.127119,-0.127464
mobley_7599023,0,-0.399084,-0.398715,-0.398675
mobley_7599023,1,-0.376643,-0.376294,-0.376345
mobley_7599023,2,-0.440284,-0.439907,-0.439475
mobley_7599023,3,-0.189232,-0.189802,-0.189119
mobley_7599023,4,-0.440284,-0.439907,-0.439475
mobley_7599023,5,-0.376643,-0.376294,-0.376345
mobley_7599023,6,0.000000,0.000000,0.000000
mobley_7599023,7,-0.144698,-0.144064,-0.144543
mobley_7599023,8,-0.146633,-0.145987,-0.146471
mobley_7599023,9,-0.100729,-0.100093,-0.100923
mobley_7599023,10,-0.100729,-0.100093,-0.100923
mobley_7599023,11,-0.146633,-0.145987,-0.146470
mobley_7608435,0,-0.840039,-0.837822,-0.838518
mobley_7608435,1,-0.403262,-0.402210,-0.403322
mobley_7608435,2,-0.536645,-0.535260,-0.536130
mobley_7608435,3,-0.513165,-0.511792,-0.512766
mobley_7608435,4,-0.507906,-0.506538,-0.507567
mobley_7608435,5,-0.417610,-0.416726,-0.417376
mobley_7608435,6,-0.467796,-0.466404,-0.467769
mobley_7608435,7,-0.277201,-0.277532,-0.276679
mobley_7608435,8,-2.069268,-2.069090,-2.069752
mobley_7608435,9,-0.929164,-0.929070,-0.928269
mobley_7608435,10,-0.968125,-0.966142,-0.965598
mobley_7608435,11,0.424168,0.422950,0.423847
mobley_7608435,12,0.279741,0.279063,0.279513
mobley_7608435,13,0.399443,0.398335,0.399123
mobley_7608435,14,0.278761,0.278010,0.278516
mobley_7608435,15,0.251262,0.250614,0.251039
mobley_7608435,16,0.212485,0.212015,0.212273
mobley_7608435,17,0.314528,0.313685,0.314240
mobley_7608435,18,0.208716,0.208238,0.208525
mobley_7608435,19,0.313349,0.312496,0.313077
mobley_7608435,20,0.306518,0.305660,0.306271
mobley_7608435,21,0.326580,0.325642,0.326318
mobley_7608435,22,0.268727,0.268193,0.268321
mobley_7608435,23,0.289283,0.288652,0.288879
mobley_7608435,24,0.216693,0.216441,0.216207
mobley_7608435,25,0.220475,0.220205,0.219990
mobley_7608435,26,0.262755,0.262028,0.262649
mobley_7608435,27,0.258713,0.258133,0.258494
mobley_7608435,28,0.258708,0.258128,0.258490
mobley_7608462,0,-0.397324,-0.396966,-0.396932
mobley_7608462,1,-0.378154,-0.377805,-0.377875
mobley_7608462,2,-0.341978,-0.341820,-0.341962
mobley_7608462,3,0.518751,0.516383,0.514279
mobley_7608462,4,-0.341979,-0.341821,-0.341962
mobley_7608462,5,-0.378155,-0.377806,-0.377876
mobley_7608462,6,-1.152502,-1.152334,-1.152408
mobley_7608462,7,-0.144339,-0.143706,-0.144184
mobley_7608462,8,-0.145917,-0.145273,-0.145754
mobley_7608462,9,-0.334924,-0.333455,-0.334269
mobley_7608462,10,-0.334925,-0.333457,-0.334270
mobley_7608462,11,-0.145918,-0.145274,-0.145755
mobley_7610437,0,-0.821534,-0.819598,-0.819809
mobley_7610437,1,-0.397192,-0.395981,-0.397399
mobley_7610437,2,-0.500356,-0.499667,-0.499305
mobley_7610437,3,0.001788,0.001773,0.000223
mobley_7610437,4,-0.927305,-0.925101,-0.925153
mobley_7610437,5,-0.902240,-0.900121,-0.900169
mobley_7610437,6,-3.202691,-3.202101,-3.205022
mobley_7610437,7,0.415455,0.414335,0.415053
mobley_7610437,8,0.285701,0.285007,0.285469
mobley_7610437,9,0.382381,0.381507,0.381873
mobley_7610437,10,0.192474,0.192089,0.192199
mobley_7610437,11,0.316411,0.315550,0.316107
mobley_7610437,12,0.024897,0.025068,0.024792
mobley_7610437,13,0.022963,0.023266,0.022710
mobley_7610437,14,0.356934,0.355951,0.356659
mobley_7610437,15,0.257789,0.257154,0.257530
mobley_7610437,16,0.448425,0.447155,0.448010
mobley_7610437,17,0.252974,0.252496,0.252611
mobley_7610437,18,0.324539,0.323702,0.324281
mobley_7610437,19,0.491296,0.489924,0.490826
mobley_7610437,20,0.146083,0.147420,0.144101
mobley_766666,0,0.324365,0.322710,0.320068
mobley_766666,1,1.211166,1.206817,1.202132
mobley_766666,2,-1.019153,-1.018814,-1.018521
mobley_766666,3,-1.074559,-1.074322,-1.074155
mobley_766666,4,-1.075754,-1.075468,-1.075313
mobley_766666,5,-0.225527,-0.224458,-0.225066
mobley_7676709,0,-0.955846,-0.953369,-0.953868
mobley_7676709,1,0.055307,0.054474,0.054068
mobley_7676709,2,-0.671440,-0.670241,-0.669996
mobley_7676709,3,-0.055030,-0.055492,-0.055775
mobley_7676709,4,-1.528949,-1.528462,-1.528921
mobley_7676709,5,-0.232294,-0.231653,-0.232960
mobley_7676709,6,-0.403384,-0.402188,-0.403522
mobley_7676709,7,-0.519842,-0.518488,-0.519444
mobley_7676709,8,0.021299,0.020987,0.019922
mobley_7676709,9,-0.860223,-0.857938,-0.858596
mobley_7676709,10,-0.921887,-0.919394,-0.920092
mobley_7676709,11,0.294248,0.293525,0.294037
mobley_7676709,12,0.375017,0.373854,0.374842
mobley_7676709,13,0.259384,0.258704,0.259236
mobley_7676709,14,-0.130053,-0.129412,-0.129950
mobley_7676709,15,-0.094963,-0.094301,-0.095164
mobley_7676709,16,0.064957,0.064781,0.064997
mobley_7676709,17,0.106451,0.106099,0.106481
mobley_7676709,18,0.119761,0.119502,0.119716
mobley_7676709,19,0.108760,0.108358,0.108829
mobley_7676709,20,-0.006676,-0.006422,-0.006702
mobley_7676709,21,0.338369,0.337454,0.338116
mobley_7676709,22,0.249571,0.248979,0.249273
mobley_7676709,23,0.384375,0.383177,0.384161
mobley_7676709,24,0.343364,0.342448,0.343095
mobley_7676709,25,0.302226,0.301414,0.302003
mobley_7676709,26,0.392916,0.391754,0.392648
mobley_7688753,0,-0.355138,-0.354801,-0.354946
